case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-6545,T05 Print and send confirmation of receipt,2011/03/23 15:35:06,Resource06,General,,Desk,2011-03-30 12:29:45.678000+02:00,Resource06,Group 2,7
case-6545,T06 Determine necessity of stop advice,2011/03/23 15:35:18,Resource06,General,,Desk,2011-03-30 12:29:45.678000+02:00,Resource06,Group 1,4
case-6545,T10 Determine necessity to stop indication,2011/03/23 15:35:31,Resource06,General,,Desk,2011-03-30 12:29:45.678000+02:00,Resource06,Group 1,5
case-3926,Confirmation of receipt,2010/11/04 11:33:28,Resource02,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 1,1
case-3926,T02 Check confirmation of receipt,2010/11/04 14:01:34,Resource24,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,EMPTY,2
case-3926,T06 Determine necessity of stop advice,2010/11/04 14:59:41,Resource02,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 1,4
case-3926,T10 Determine necessity to stop indication,2010/11/04 15:01:20,Resource02,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 1,5
case-3926,T03 Adjust confirmation of receipt,2010/11/04 15:14:32,Resource02,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 1,3
case-3926,T02 Check confirmation of receipt,2010/11/04 15:51:18,Resource24,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,EMPTY,2
case-3926,T03 Adjust confirmation of receipt,2010/11/05 08:25:01,Resource02,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 1,3
case-3926,T02 Check confirmation of receipt,2010/11/05 09:34:08,Resource24,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,EMPTY,2
case-3926,T04 Determine confirmation of receipt,2010/11/11 15:04:26,Resource10,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 3,6
case-3926,T05 Print and send confirmation of receipt,2010/11/16 10:09:08,admin1,Experts,,e-mail,2011-01-28 15:31:07.302000+01:00,Resource02,Group 2,7
case-4208,Confirmation of receipt,2010/12/02 08:47:31,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,EMPTY,1
case-4208,T02 Check confirmation of receipt,2010/12/02 08:48:34,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,EMPTY,2
case-4208,T06 Determine necessity of stop advice,2010/12/02 08:50:22,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,Group 1,4
case-4208,T10 Determine necessity to stop indication,2010/12/02 08:53:00,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,Group 1,5
case-4208,T04 Determine confirmation of receipt,2010/12/02 08:54:01,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,EMPTY,6
case-4208,T05 Print and send confirmation of receipt,2010/12/02 08:54:39,Resource11,General,,Internet,2010-12-20 11:17:48.529000+01:00,Resource11,EMPTY,7
case-9758,Confirmation of receipt,2011/10/04 10:11:44,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,EMPTY,1
case-9758,T02 Check confirmation of receipt,2011/10/04 10:12:17,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,Group 4,2
case-9758,T04 Determine confirmation of receipt,2011/10/04 10:12:34,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,Group 3,6
case-9758,T05 Print and send confirmation of receipt,2011/10/04 10:12:48,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,Group 2,7
case-9758,T06 Determine necessity of stop advice,2011/10/04 10:13:02,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,Group 1,4
case-9758,T10 Determine necessity to stop indication,2011/10/04 10:13:19,Resource03,General,Group 8,Internet,2011-10-21 13:05:18.728000+02:00,Resource11,Group 1,5
case-10863,Confirmation of receipt,2012/01/06 17:12:33,Resource20,General,Group 2,Internet,,Resource20,Group 1,1
case-10863,T02 Check confirmation of receipt,2012/01/06 17:13:03,Resource20,General,Group 2,Internet,,Resource20,Group 4,2
case-10863,T04 Determine confirmation of receipt,2012/01/06 17:13:26,Resource20,General,Group 2,Internet,,Resource20,Group 3,6
case-10863,T05 Print and send confirmation of receipt,2012/01/06 17:13:47,Resource20,General,Group 2,Internet,,Resource20,Group 2,7
case-10863,T06 Determine necessity of stop advice,2012/01/09 10:01:58,Resource20,General,Group 2,Internet,,Resource20,Group 1,4
case-10863,T10 Determine necessity to stop indication,2012/01/09 10:02:31,Resource20,General,Group 2,Internet,,Resource20,Group 1,5
case-7175,Confirmation of receipt,2011/05/09 15:09:06,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,EMPTY,1
case-7175,T06 Determine necessity of stop advice,2011/05/09 15:09:23,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,Group 1,4
case-7175,T10 Determine necessity to stop indication,2011/05/09 15:10:40,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,Group 1,5
case-7175,T02 Check confirmation of receipt,2011/05/09 15:10:53,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,Group 4,2
case-7175,T04 Determine confirmation of receipt,2011/05/09 15:11:08,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,Group 3,6
case-7175,T05 Print and send confirmation of receipt,2011/05/09 15:11:21,Resource05,General,,Internet,2011-05-31 15:05:31.360000+02:00,Resource05,Group 2,7
case-7683,Confirmation of receipt,2011/05/25 14:45:39,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,EMPTY,1
case-7683,T02 Check confirmation of receipt,2011/05/25 14:46:34,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,Group 4,2
case-7683,T04 Determine confirmation of receipt,2011/05/25 14:46:58,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,Group 3,6
case-7683,T05 Print and send confirmation of receipt,2011/05/25 14:47:12,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,Group 2,7
case-7683,T06 Determine necessity of stop advice,2011/05/25 14:56:57,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,Group 1,4
case-7683,T10 Determine necessity to stop indication,2011/05/25 14:57:15,Resource02,General,,Internet,2011-07-13 16:40:02.484000+02:00,Resource02,Group 1,5
case-4667,Confirmation of receipt,2010/12/14 10:10:14,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,EMPTY,1
case-4667,T02 Check confirmation of receipt,2010/12/22 14:09:01,Resource24,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,EMPTY,2
case-4667,T04 Determine confirmation of receipt,2010/12/22 14:14:47,Resource10,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 3,6
case-4667,T05 Print and send confirmation of receipt,2010/12/24 10:03:05,admin1,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 2,7
case-4667,T06 Determine necessity of stop advice,2011/01/06 12:21:20,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,4
case-4667,T07-5 Draft intern advice aspect 5,2011/01/06 12:21:55,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,19
case-4667,T06 Determine necessity of stop advice,2011/01/06 12:22:24,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,4
case-4667,T07-5 Draft intern advice aspect 5,2011/01/06 12:22:51,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,19
case-4667,T06 Determine necessity of stop advice,2011/01/06 12:23:38,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,4
case-4667,T10 Determine necessity to stop indication,2011/01/06 12:24:09,Resource12,General,,Internet,2011-01-26 15:10:16.721000+01:00,Resource12,Group 1,5
case-4619,Confirmation of receipt,2010/12/03 13:48:01,Resource08,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,EMPTY,1
case-4619,T02 Check confirmation of receipt,2010/12/03 13:48:16,Resource08,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,Group 4,2
case-4619,T04 Determine confirmation of receipt,2010/12/03 14:50:01,Resource10,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,Group 3,6
case-4619,T05 Print and send confirmation of receipt,2010/12/06 14:40:49,admin1,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,Group 2,7
case-4619,T06 Determine necessity of stop advice,2010/12/13 10:37:38,Resource08,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,Group 1,4
case-4619,T10 Determine necessity to stop indication,2010/12/13 10:37:55,Resource08,General,,Internet,2011-01-13 12:29:05.367000+01:00,Resource08,Group 1,5
case-4602,Confirmation of receipt,2010/12/09 16:13:14,Resource17,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,EMPTY,1
case-4602,T06 Determine necessity of stop advice,2010/12/09 16:13:53,Resource17,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,Group 1,4
case-4602,T10 Determine necessity to stop indication,2010/12/09 16:14:07,Resource17,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,Group 1,5
case-4602,T02 Check confirmation of receipt,2010/12/10 14:29:28,Resource04,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,EMPTY,2
case-4602,T04 Determine confirmation of receipt,2010/12/10 16:13:27,Resource10,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,Group 3,6
case-4602,T05 Print and send confirmation of receipt,2010/12/14 08:30:14,admin1,General,,Internet,2011-01-28 12:28:46.892000+01:00,Resource17,Group 2,7
case-8344,Confirmation of receipt,2011/06/30 12:37:49,Resource27,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 1,1
case-8344,T02 Check confirmation of receipt,2011/07/05 08:42:24,Resource05,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 4,2
case-8344,T06 Determine necessity of stop advice,2011/07/05 08:42:43,Resource05,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 1,4
case-8344,T10 Determine necessity to stop indication,2011/07/05 08:43:02,Resource05,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 1,5
case-8344,T04 Determine confirmation of receipt,2011/07/05 08:43:22,Resource05,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 3,6
case-8344,T05 Print and send confirmation of receipt,2011/07/05 08:43:41,Resource05,General,Group 5,Internet,2011-08-22 15:03:08.467000+02:00,Resource05,Group 2,7
case-6391,Confirmation of receipt,2011/03/21 14:25:02,Resource17,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,EMPTY,1
case-6391,T02 Check confirmation of receipt,2011/03/21 14:25:41,Resource17,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,EMPTY,2
case-6391,T06 Determine necessity of stop advice,2011/03/21 14:25:53,Resource17,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,Group 1,4
case-6391,T10 Determine necessity to stop indication,2011/03/21 14:26:20,Resource17,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,Group 1,5
case-6391,T04 Determine confirmation of receipt,2011/03/21 20:42:14,Resource10,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,Group 3,6
case-6391,T05 Print and send confirmation of receipt,2011/03/22 14:31:31,admin1,General,,Internet,2011-04-21 17:10:22.871000+02:00,Resource17,Group 2,7
case-9786,Confirmation of receipt,2011/10/04 09:36:42,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,EMPTY,1
case-9786,T02 Check confirmation of receipt,2011/10/04 09:37:08,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,Group 4,2
case-9786,T04 Determine confirmation of receipt,2011/10/04 09:37:35,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,Group 3,6
case-9786,T05 Print and send confirmation of receipt,2011/10/04 09:37:56,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,Group 2,7
case-9786,T06 Determine necessity of stop advice,2011/10/04 09:38:24,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,Group 1,4
case-9786,T10 Determine necessity to stop indication,2011/10/04 09:38:49,Resource16,General,Group 8,Internet,2011-10-26 11:31:48.362000+02:00,Resource11,Group 1,5
case-4560,Confirmation of receipt,2010/12/15 08:50:39,Resource01,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,EMPTY,1
case-4560,T02 Check confirmation of receipt,2010/12/15 08:50:57,Resource01,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,Group 4,2
case-4560,T06 Determine necessity of stop advice,2010/12/15 08:54:27,Resource01,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,Group 1,4
case-4560,T10 Determine necessity to stop indication,2010/12/15 08:54:44,Resource01,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,Group 1,5
case-4560,T04 Determine confirmation of receipt,2010/12/15 11:04:01,Resource19,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,EMPTY,6
case-4560,T05 Print and send confirmation of receipt,2010/12/15 14:16:01,admin1,General,,Internet,2011-01-04 09:31:19.742000+01:00,Resource01,Group 2,7
case-4175,Confirmation of receipt,2010/11/04 15:18:33,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,1
case-4175,T06 Determine necessity of stop advice,2010/11/04 15:21:59,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,4
case-4175,T07-5 Draft intern advice aspect 5,2010/11/10 14:20:21,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,19
case-4175,T06 Determine necessity of stop advice,2010/11/10 14:21:06,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,4
case-4175,T07-5 Draft intern advice aspect 5,2010/11/10 14:25:50,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,19
case-4175,T06 Determine necessity of stop advice,2010/11/10 14:26:38,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,4
case-4175,T10 Determine necessity to stop indication,2010/11/10 14:28:05,Resource25,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 1,5
case-4175,T02 Check confirmation of receipt,2010/11/11 13:20:04,Resource28,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,EMPTY,2
case-4175,T04 Determine confirmation of receipt,2010/11/17 13:41:03,Resource19,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,EMPTY,6
case-4175,T05 Print and send confirmation of receipt,2010/11/30 08:56:13,admin1,General,,Internet,2010-12-09 09:06:23.826000+01:00,Resource25,Group 2,7
case-9628,Confirmation of receipt,2011/09/27 09:46:52,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,EMPTY,1
case-9628,T02 Check confirmation of receipt,2011/09/27 09:47:16,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,Group 4,2
case-9628,T04 Determine confirmation of receipt,2011/09/27 10:18:49,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,Group 3,6
case-9628,T05 Print and send confirmation of receipt,2011/09/27 10:23:36,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,Group 2,7
case-9628,T06 Determine necessity of stop advice,2011/09/27 10:23:52,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,Group 1,4
case-9628,T10 Determine necessity to stop indication,2011/09/27 10:24:14,Resource04,General,Group 5,Internet,2011-11-16 10:04:26.017000+01:00,Resource04,Group 1,5
case-5531,Confirmation of receipt,2011/02/18 12:31:08,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,EMPTY,1
case-5531,T02 Check confirmation of receipt,2011/02/18 12:31:23,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 4,2
case-5531,T04 Determine confirmation of receipt,2011/02/18 12:31:39,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 3,6
case-5531,T05 Print and send confirmation of receipt,2011/02/18 12:31:49,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 2,7
case-5531,T06 Determine necessity of stop advice,2011/02/18 12:32:05,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 1,4
case-5531,T10 Determine necessity to stop indication,2011/02/18 12:32:43,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 1,5
case-5531,T11 Create document X request unlicensed,2011/02/18 12:46:14,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 1,12
case-5531,T12 Check document X request unlicensed,2011/02/18 12:46:27,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 4,13
case-5531,T14 Determine document X request unlicensed,2011/02/18 12:46:41,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 3,14
case-5531,T15 Print document X request unlicensed,2011/02/18 12:48:02,Resource02,General,,Internet,2011-02-18 12:48:02.415000+01:00,Resource02,Group 2,15
case-5595,Confirmation of receipt,2011/03/08 09:54:58,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,EMPTY,1
case-5595,T06 Determine necessity of stop advice,2011/03/08 09:56:18,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,4
case-5595,T08 Draft and send request for advice,2011/03/08 09:57:10,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,17
case-5595,T07-1 Draft intern advice aspect 1,2011/03/08 10:03:22,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 13,16
case-5595,T07-2 Draft intern advice aspect 2,2011/03/08 10:03:43,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 15,23
case-5595,T09-1 Process or receive external advice from party 1,2011/03/08 10:04:03,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,18
case-5595,T06 Determine necessity of stop advice,2011/03/08 10:04:17,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,4
case-5595,T10 Determine necessity to stop indication,2011/03/08 10:04:36,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,5
case-5595,T02 Check confirmation of receipt,2011/03/24 10:32:54,Resource24,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,EMPTY,2
case-5595,T03 Adjust confirmation of receipt,2011/04/18 14:29:18,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 1,3
case-5595,T02 Check confirmation of receipt,2011/04/18 14:29:36,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 4,2
case-5595,T04 Determine confirmation of receipt,2011/04/18 14:29:49,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 3,6
case-5595,T05 Print and send confirmation of receipt,2011/04/18 14:30:01,Resource09,General,,Internet,2011-06-06 10:55:21.981000+02:00,Resource09,Group 2,7
case-4546,Confirmation of receipt,2010/12/06 12:33:07,Resource05,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,EMPTY,1
case-4546,T02 Check confirmation of receipt,2010/12/06 12:34:43,Resource05,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,Group 4,2
case-4546,T06 Determine necessity of stop advice,2010/12/06 12:35:04,Resource05,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,Group 1,4
case-4546,T10 Determine necessity to stop indication,2010/12/06 12:35:27,Resource05,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,Group 1,5
case-4546,T04 Determine confirmation of receipt,2010/12/07 08:10:52,Resource10,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,Group 3,6
case-4546,T05 Print and send confirmation of receipt,2010/12/07 08:32:28,admin1,General,,Internet,2011-01-12 14:38:39.025000+01:00,Resource05,Group 2,7
case-7631,Confirmation of receipt,2011/05/26 14:24:20,Resource17,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,EMPTY,1
case-7631,T02 Check confirmation of receipt,2011/05/26 14:24:59,Resource17,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,EMPTY,2
case-7631,T06 Determine necessity of stop advice,2011/05/26 14:25:11,Resource17,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,Group 1,4
case-7631,T10 Determine necessity to stop indication,2011/05/26 14:25:29,Resource17,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,Group 1,5
case-7631,T04 Determine confirmation of receipt,2011/05/26 22:55:04,Resource10,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,Group 3,6
case-7631,T05 Print and send confirmation of receipt,2011/05/27 16:38:33,admin1,General,,Internet,2011-07-13 15:54:41.180000+02:00,Resource17,Group 2,7
case-8457,Confirmation of receipt,2011/07/27 10:09:37,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,EMPTY,1
case-8457,T02 Check confirmation of receipt,2011/07/27 10:09:55,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,Group 4,2
case-8457,T04 Determine confirmation of receipt,2011/07/27 10:10:11,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,Group 3,6
case-8457,T05 Print and send confirmation of receipt,2011/07/27 10:10:28,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,Group 2,7
case-8457,T06 Determine necessity of stop advice,2011/07/27 10:10:41,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,Group 1,4
case-8457,T10 Determine necessity to stop indication,2011/07/27 10:11:00,Resource04,General,Group 5,Internet,2011-09-21 09:32:53.661000+02:00,Resource04,Group 1,5
case-4997,Confirmation of receipt,2011/01/05 10:10:22,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,EMPTY,1
case-4997,T06 Determine necessity of stop advice,2011/01/05 10:17:46,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 1,4
case-4997,T02 Check confirmation of receipt,2011/01/05 10:25:20,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,EMPTY,2
case-4997,T04 Determine confirmation of receipt,2011/01/05 12:33:24,Resource10,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 3,6
case-4997,T08 Draft and send request for advice,2011/01/06 08:33:16,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 1,17
case-4997,T09-1 Process or receive external advice from party 1,2011/01/06 08:33:32,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 1,18
case-4997,T06 Determine necessity of stop advice,2011/01/06 08:33:51,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 1,4
case-4997,T10 Determine necessity to stop indication,2011/01/06 08:34:09,Resource15,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 1,5
case-4997,T05 Print and send confirmation of receipt,2011/01/07 15:22:59,admin1,General,,Internet,2011-04-20 15:20:40.063000+02:00,Resource15,Group 2,7
case-6385,Confirmation of receipt,2011/03/17 10:55:11,Resource08,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,EMPTY,1
case-6385,T02 Check confirmation of receipt,2011/03/17 10:58:39,Resource08,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,EMPTY,2
case-6385,T06 Determine necessity of stop advice,2011/03/17 11:05:13,Resource08,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,Group 1,4
case-6385,T04 Determine confirmation of receipt,2011/03/17 11:05:28,Resource18,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,EMPTY,6
case-6385,T10 Determine necessity to stop indication,2011/03/17 11:07:13,Resource08,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,Group 1,5
case-6385,T05 Print and send confirmation of receipt,2011/03/21 09:34:15,admin1,General,,Internet,2011-04-21 08:58:31.264000+02:00,Resource08,Group 2,7
case-6141,Confirmation of receipt,2011/03/02 08:25:12,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,EMPTY,1
case-6141,T06 Determine necessity of stop advice,2011/03/02 08:25:30,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,Group 1,4
case-6141,T10 Determine necessity to stop indication,2011/03/02 08:26:07,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,Group 1,5
case-6141,T02 Check confirmation of receipt,2011/03/02 08:26:50,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,Group 4,2
case-6141,T04 Determine confirmation of receipt,2011/03/02 08:27:09,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,Group 3,6
case-6141,T05 Print and send confirmation of receipt,2011/03/02 08:27:25,Resource01,General,,Internet,2011-04-12 08:14:31.155000+02:00,Resource01,Group 2,7
case-6671,Confirmation of receipt,2011/07/11 12:24:17,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,EMPTY,1
case-6671,T02 Check confirmation of receipt,2011/07/11 12:24:42,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,Group 4,2
case-6671,T04 Determine confirmation of receipt,2011/07/11 12:25:09,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,Group 3,6
case-6671,T05 Print and send confirmation of receipt,2011/07/11 12:25:31,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,Group 2,7
case-6671,T06 Determine necessity of stop advice,2011/07/11 12:25:56,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,Group 1,4
case-6671,T10 Determine necessity to stop indication,2011/07/11 12:26:30,Resource09,General,,Post,2011-07-26 14:14:27.386000+02:00,Resource09,Group 1,5
case-7297,Confirmation of receipt,2011/05/11 13:47:03,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,EMPTY,1
case-7297,T02 Check confirmation of receipt,2011/05/11 13:47:21,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,Group 4,2
case-7297,T04 Determine confirmation of receipt,2011/05/11 13:47:36,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,Group 3,6
case-7297,T05 Print and send confirmation of receipt,2011/05/11 13:47:58,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,Group 2,7
case-7297,T06 Determine necessity of stop advice,2011/05/18 14:41:52,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,Group 1,4
case-7297,T10 Determine necessity to stop indication,2011/05/18 14:42:17,Resource01,General,,Internet,2011-05-31 08:44:23.922000+02:00,Resource11,Group 1,5
case-8855,Confirmation of receipt,2011/08/04 13:11:13,Resource01,General,Group 8,Internet,2011-08-18 07:55:06.759000+02:00,Resource11,EMPTY,1
case-8855,T02 Check confirmation of receipt,2011/08/04 13:12:02,Resource01,General,Group 8,Internet,2011-08-18 07:55:06.759000+02:00,Resource11,Group 4,2
